Description,Exchange_Name,Commodity_Indicator,Product_Description,Future_Option_Indicator,CME__Globex__Volume,Pit_Volume,ExPit_Volume,OTC_Volume,Total_Volume,MTD_ADV,Open_Interest,trade_date
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV2,EOW2 S&P 500 CALL,O,0.0,2600.0,0.0,0.0,2600.0,1463.07692307692,1961.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),70,BLOOMBERG COMMODITY INDEX FUTURES,F,2511.0,0.0,0.0,0.0,2511.0,1445.23076923077,25384.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV3,EOW3 S&P 500 CALL,O,0.0,2501.0,0.0,0.0,2501.0,2298.30769230769,30225.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),S4C,S&P 500 WEDNESDAY WEEK4 PUT,O,0.0,2122.0,0.0,0.0,2122.0,323.769230769231,4209.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EW4,EOW4 MINI S&P PUT,O,1859.0,0.0,0.0,0.0,1859.0,1052.0,10165.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E1C,E-MINI S&P 500 WEDNESDAY WEEK1 CALL,O,1792.0,0.0,0.0,0.0,1792.0,10017.0769230769,8157.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QNE,E-MINI NASDAQ 100 END OF MONTH PUT,O,1751.0,0.0,0.0,0.0,1751.0,1515.0,16106.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),JR,US REAL EST F,F,759.0,0.0,0.0,770.0,1529.0,1090.23076923077,43109.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EW4,EOW4 MINI S&P CALL,O,1415.0,0.0,0.0,0.0,1415.0,981.769230769231,8908.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QNE,E-MINI NASDAQ 100 END OF MONTH CALL,O,1349.0,0.0,0.0,0.0,1349.0,751.615384615385,8819.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E3C,E-MINI S&P 500 WEDNESDAY WEEK3 PUT,O,1123.0,0.0,0.0,0.0,1123.0,13593.6923076923,1016.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),ESG,E-MINI S&P 500 ESG INDEX FUTURES,F,815.0,0.0,0.0,235.0,1050.0,403.615384615385,5666.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E3A,E-MINI S&P 500 MONDAY WEEKLY PUT,O,1048.0,0.0,0.0,0.0,1048.0,18632.5384615385,3918.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E2A,E-MINI S&P 500 MONDAY WEEKLY PUT,O,947.0,0.0,0.0,0.0,947.0,13061.6923076923,2934.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E2C,E-MINI S&P 500 WEDNESDAY WEEK2 CALL,O,899.0,0.0,0.0,0.0,899.0,8713.92307692308,2971.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R3E,E-MINI RUSSELL WEEK 3 CALL OPT,O,847.0,0.0,0.0,0.0,847.0,326.923076923077,4395.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN1,E-MINI NASDAQ 100 WKLY ONE PUT,O,780.0,0.0,0.0,0.0,780.0,1488.61538461538,3664.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R3E,E-MINI RUSSELL WEEK 3 PUT OPT,O,750.0,0.0,0.0,0.0,750.0,587.846153846154,6750.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN1,E-MINI NASDAQ 100 WKLY ONE CALL,O,682.0,0.0,0.0,0.0,682.0,1312.69230769231,3567.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E2A,E-MINI S&P 500 MONDAY WEEKLY CALL,O,678.0,0.0,0.0,0.0,678.0,5349.76923076923,2549.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E3C,E-MINI S&P 500 WEDNESDAY WEEK3 CALL,O,643.0,0.0,0.0,0.0,643.0,7372.84615384615,547.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RSG,EMINI RUSSELL 1000 GROWTH FUTURE,F,171.0,0.0,0.0,386.0,557.0,296.923076923077,6895.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAU,E-mini S&P UTILITY F XAU FUTURE,F,413.0,0.0,0.0,0.0,413.0,1418.92307692308,16871.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN2,E-MINI NASDAQ 100 WKLY TWO CALL,O,401.0,0.0,0.0,0.0,401.0,1337.15384615385,1649.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAR,REAL ESTATE SELECT SECTOR FUTURES,F,236.0,0.0,0.0,150.0,386.0,678.846153846154,8451.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV1,EOW1 S&P 500 PUT,O,0.0,384.0,0.0,0.0,384.0,2890.0,2456.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAY,E-mini S&P DISCRNY F XAY FUTURE,F,377.0,0.0,0.0,0.0,377.0,241.615384615385,4808.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAI,E-mini S&P INDUS F XAI FUTURE,F,367.0,0.0,0.0,0.0,367.0,382.538461538462,9337.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAE,E-mini S&P ENRGY F XAE FUTURE,F,354.0,0.0,0.0,0.0,354.0,1000.0,16183.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTO,E-MINI RUSSELL 2000 PUT OPTIONS,O,267.0,0.0,0.0,0.0,267.0,649.692307692308,10927.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E3A,E-MINI S&P 500 MONDAY WEEKLY CALL,O,255.0,0.0,0.0,0.0,255.0,7908.53846153846,1026.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAV,E-mini S&P HEALTH F XAV FUTURE,F,246.0,0.0,0.0,0.0,246.0,271.692307692308,13665.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAK,E-mini S&P TECH F XAK FUTURE,F,218.0,0.0,0.0,0.0,218.0,504.846153846154,12434.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN2,E-MINI NASDAQ 100 WKLY TWO PUT,O,183.0,0.0,0.0,0.0,183.0,1588.76923076923,1544.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN4,E-MINI NASDAQ 100 WKLY FOUR PUT,O,162.0,0.0,0.0,0.0,162.0,29.0769230769231,305.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAB,E-mini S&P MATERL F XAB FUTURE,F,158.0,0.0,0.0,0.0,158.0,528.384615384615,8223.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN4,E-MINI NASDAQ 100 WKLY FOUR CALL,O,151.0,0.0,0.0,0.0,151.0,21.9230769230769,208.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BQ,E-MINI NASDAQ BIOTECH FUTURE,F,71.0,0.0,0.0,75.0,146.0,31.8461538461538,337.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM,MINI $5 DOW PUT,O,132.0,0.0,0.0,0.0,132.0,52.7692307692308,867.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTM,E-MINI RUSSELL END OF MONTH PUT OPT,O,124.0,0.0,0.0,0.0,124.0,95.4615384615385,1670.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EI,FTSE EMERGING INDEX FUTURES,F,115.0,0.0,0.0,0.0,115.0,54.6923076923077,111.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTO,E-MINI RUSSELL 2000 CALL OPTIONS,O,112.0,0.0,0.0,0.0,112.0,335.538461538462,3939.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SP,S&P 500 PUT,O,0.0,112.0,0.0,0.0,112.0,1258.53846153846,45123.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),TPY,YEN DENOMINATED TOPIX FUTURES,F,106.0,0.0,0.0,0.0,106.0,211.230769230769,1038.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SP,S&P 500 CALL,O,0.0,95.0,0.0,0.0,95.0,465.384615384615,12253.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RSV,EMINI RUSSELL 1000 VALUE FUTURE,F,83.0,0.0,0.0,0.0,83.0,158.769230769231,7870.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTM,E-MINI RUSSELL END OF MONTH CALL OPT,O,79.0,0.0,0.0,0.0,79.0,64.1538461538462,876.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),GA,S&P GSCI ER INDEX FUTURES,F,0.0,0.0,0.0,68.0,68.0,447.230769230769,36628.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R1E,E-MINI RUSSELL WEEK 1 PUT OPT,O,61.0,0.0,0.0,0.0,61.0,175.230769230769,566.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAZ,E-MINI COM SERVICES SELECT SECTOR FUTURE,F,54.0,0.0,0.0,0.0,54.0,95.9230769230769,9268.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R1E,E-MINI RUSSELL WEEK 1 CALL OPT,O,31.0,0.0,0.0,0.0,31.0,118.153846153846,438.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),EYM,EOM MINI $5 DOW PUT,O,27.0,0.0,0.0,0.0,27.0,2.69230769230769,35.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),IBV,USD-DENOMINATED IBOVESPA FUTURE,F,27.0,0.0,0.0,0.0,27.0,45.0769230769231,90.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RS1,EMINI RUSSELL 1000 INDEX FUTURE,F,26.0,0.0,0.0,0.0,26.0,326.923076923077,7742.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM,MINI $5 DOW CALL,O,23.0,0.0,0.0,0.0,23.0,12.3846153846154,921.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM3,EOW3 MINI $5 DOW CALL,O,15.0,0.0,0.0,0.0,15.0,12.7692307692308,122.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BTC,BITCOIN OPTIONS CALL,O,14.0,0.0,0.0,0.0,14.0,19.6923076923077,220.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),GI,GSCI FUTURE,F,12.0,0.0,0.0,0.0,12.0,1409.61538461538,9002.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM1,EOW1 MINI $5 DOW PUT,O,11.0,0.0,0.0,0.0,11.0,1.84615384615385,12.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R4E,E-MINI RUSSELL WEEK 4 PUT OPT,O,10.0,0.0,0.0,0.0,10.0,1.07692307692308,14.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R2E,E-MINI RUSSELL WEEK 2 PUT OPT,O,9.0,0.0,0.0,0.0,9.0,195.538461538462,67.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BTC,BITCOIN OPTIONS PUT,O,7.0,0.0,0.0,0.0,7.0,11.3846153846154,122.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R2E,E-MINI RUSSELL WEEK 2 CALL OPT,O,6.0,0.0,0.0,0.0,6.0,211.153846153846,54.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM1,EOW1 MINI $5 DOW CALL,O,5.0,0.0,0.0,0.0,5.0,1.61538461538462,3.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM3,EOW3 MINI $5 DOW PUT,O,4.0,0.0,0.0,0.0,4.0,6.38461538461539,157.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R4E,E-MINI RUSSELL WEEK 4 CALL OPT,O,2.0,0.0,0.0,0.0,2.0,0.230769230769231,3.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),YM2,EOW2 MINI $5 DOW PUT,O,1.0,0.0,0.0,0.0,1.0,0.923076923076923,1.0,20200220
EQUITY INDEX,Chicago Board of Trade (STATS),DRS,BLOOMBERG ROLL SELECT COMMODITY INDEX FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,1334.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BOS,BOSTON HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),CHI,CHICAGO HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),CUS,CSI HOUSING INDEX FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.230769230769231,19.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),CUS,CSI HOUSING INDEX PUT,O,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),DEN,DENVER HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),ENY,E-MINI NIKKEI 225 FUTURE - YEN,F,0.0,0.0,0.0,0.0,0.0,0.384615384615385,3.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV1,EOW1 S&P 500 CALL,O,0.0,0.0,0.0,0.0,0.0,689.846153846154,11.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV2,EOW2 S&P 500 PUT,O,0.0,0.0,0.0,0.0,0.0,3357.46153846154,12.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),LAV,LAS VEGAS HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),LAX,LOS ANGELES HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.153846153846154,3.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),MIA,MIAMI HOUSING PUT,O,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),NYM,NEW YORK HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),S3C,S&P 500 WEDNESDAY WEEK3 CALL,O,0.0,0.0,0.0,0.0,0.0,589.538461538462,0.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),S3C,S&P 500 WEDNESDAY WEEK3 PUT,O,0.0,0.0,0.0,0.0,0.0,1240.07692307692,0.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),S4A,S&P 500 MONDAY WEEKLY CALL,O,0.0,0.0,0.0,0.0,0.0,193.846153846154,2520.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),S4C,S&P 500 WEDNESDAY WEEK4 CALL,O,0.0,0.0,0.0,0.0,0.0,15.3846153846154,200.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SDG,SAN DIEGO HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.538461538461538,4.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SDI,S&P 500 QUARLY DIVIDEND INDEX FUT,F,0.0,0.0,0.0,0.0,0.0,17.6923076923077,1099.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SFR,SAN FRANCISCO HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.384615384615385,19.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SG,S&P 500/CITIGROUP GROWTH FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SU,S&P 500/CITIGROUP VALUE FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),TRI,S&P 500 TOTAL RETURN INDEX FUTURES,F,0.0,0.0,0.0,0.0,0.0,4670.07692307692,274333.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),WDC,WASHINGTON D.C. HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),YP,S&P 500 EFLEX CALL,O,0.0,0.0,0.0,0.0,0.0,92.3076923076923,6642.0,20200220
EQUITY INDEX,Chicago Mercantile Exchange (STATS),YP,S&P 500 EFLEX PUT,O,0.0,0.0,0.0,0.0,0.0,92.3076923076923,6642.0,20200220
EQUITY INDEX,CME Group OTC (STATS),RRE,S&P GSCI ENHANCED ER SWAP,F,0.0,0.0,,0.0,0.0,0.0,3762.0,20200220
FX,Chicago Mercantile Exchange (STATS),J1,JAPANESE YEN FUTURE,F,255313.0,0.0,0.0,1207.0,256520.0,149685.153846154,229046.0,20200220
FX,Chicago Mercantile Exchange (STATS),EC,EURO FX FUTURE,F,238157.0,0.0,0.0,139.0,238296.0,195151.153846154,618722.0,20200220
FX,Chicago Mercantile Exchange (STATS),AD,AUSTRALIAN DOLLAR FUTURE,F,163246.0,0.0,0.0,25.0,163271.0,106506.692307692,202070.0,20200220
FX,Chicago Mercantile Exchange (STATS),BP,BRITISH POUND FUTURE,F,110978.0,0.0,0.0,33.0,111011.0,114786.076923077,216479.0,20200220
FX,Chicago Mercantile Exchange (STATS),C1,CANADIAN DOLLAR FUTURE,F,82863.0,0.0,0.0,321.0,83184.0,78581.3076923077,169376.0,20200220
FX,Chicago Mercantile Exchange (STATS),MP,MEXICAN PESO FUTURE,F,76703.0,0.0,0.0,0.0,76703.0,49641.5384615385,298819.0,20200220
FX,Chicago Mercantile Exchange (STATS),BR,BRAZILIAN REAL FUTURE,F,9909.0,0.0,0.0,58489.0,68398.0,11162.0769230769,64017.0,20200220
FX,Chicago Mercantile Exchange (STATS),NE,NEW ZEALAND DOLLAR FUTURE,F,38142.0,0.0,0.0,1025.0,39167.0,29474.4615384615,57820.0,20200220
FX,Chicago Mercantile Exchange (STATS),E1,SWISS FRANC FUTURE,F,35842.0,0.0,0.0,92.0,35934.0,27871.3846153846,55242.0,20200220
FX,Chicago Mercantile Exchange (STATS),JPU,JPY/USD MONTHLY OPTIONS ,O,28456.0,201.0,0.0,0.0,28657.0,10628.3076923077,118527.0,20200220
FX,Chicago Mercantile Exchange (STATS),EUU,EUR/USD MONTHLY OPTIONS ,O,22071.0,56.0,0.0,0.0,22127.0,20193.6923076923,242387.0,20200220
FX,Chicago Mercantile Exchange (STATS),M6E,MICRO EUR/USD FUTURE,F,11407.0,0.0,0.0,0.0,11407.0,8372.07692307692,15928.0,20200220
FX,Chicago Mercantile Exchange (STATS),ADU,AUD/USD MONTHLY OPTIONS ,O,10733.0,0.0,0.0,0.0,10733.0,5191.07692307692,71971.0,20200220
FX,Chicago Mercantile Exchange (STATS),RY,EC/JY CROSS RT FUTURE,F,6570.0,0.0,0.0,132.0,6702.0,3448.38461538462,22309.0,20200220
FX,Chicago Mercantile Exchange (STATS),M6A,MICRO AUD/USD FUTURE,F,6316.0,0.0,0.0,0.0,6316.0,4739.46153846154,6886.0,20200220
FX,Chicago Mercantile Exchange (STATS),GBU,GBP/USD MONTHLY OPTIONS ,O,6284.0,0.0,0.0,0.0,6284.0,6532.53846153846,95995.0,20200220
FX,Chicago Mercantile Exchange (STATS),4JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 4,O,6048.0,0.0,0.0,0.0,6048.0,734.153846153846,8864.0,20200220
FX,Chicago Mercantile Exchange (STATS),E7,E-MINI EURO FX FUTURE,F,4774.0,0.0,0.0,0.0,4774.0,3677.53846153846,17958.0,20200220
FX,Chicago Mercantile Exchange (STATS),RU,RUSSIAN RUBLE FUTURE,F,4647.0,0.0,0.0,0.0,4647.0,4583.46153846154,53810.0,20200220
FX,Chicago Mercantile Exchange (STATS),4EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 4,O,3908.0,0.0,0.0,0.0,3908.0,1182.92307692308,13875.0,20200220
FX,Chicago Mercantile Exchange (STATS),RP,EC/BP CROSS RT FUTURE,F,3300.0,0.0,0.0,0.0,3300.0,3171.0,23418.0,20200220
FX,Chicago Mercantile Exchange (STATS),CAU,CAD/USD MONTHLY OPTIONS ,O,3160.0,0.0,0.0,0.0,3160.0,2696.30769230769,48330.0,20200220
FX,Chicago Mercantile Exchange (STATS),SIR,INR/USD FUTURE,F,3102.0,0.0,0.0,0.0,3102.0,1292.23076923077,2710.0,20200220
FX,Chicago Mercantile Exchange (STATS),MJY,MICRO JPY/USD FUTURE,F,2552.0,0.0,0.0,0.0,2552.0,1059.61538461538,1925.0,20200220
FX,Chicago Mercantile Exchange (STATS),3EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 3,O,2391.0,0.0,0.0,0.0,2391.0,2134.0,18047.0,20200220
FX,Chicago Mercantile Exchange (STATS),3JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 3,O,2234.0,0.0,0.0,0.0,2234.0,1292.53846153846,14591.0,20200220
FX,Chicago Mercantile Exchange (STATS),M6B,MICRO GBP/USD FUTURE,F,2199.0,0.0,0.0,0.0,2199.0,2506.69230769231,3567.0,20200220
FX,Chicago Mercantile Exchange (STATS),WE4,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 4,O,2061.0,0.0,0.0,0.0,2061.0,428.846153846154,4623.0,20200220
FX,Chicago Mercantile Exchange (STATS),WJ1,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,1901.0,0.0,0.0,0.0,1901.0,498.307692307692,4836.0,20200220
FX,Chicago Mercantile Exchange (STATS),RA,SOUTH AFRICAN RAND FUTURE,F,1783.0,0.0,0.0,0.0,1783.0,2028.46153846154,18952.0,20200220
FX,Chicago Mercantile Exchange (STATS),WG1,GBP/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,1672.0,0.0,0.0,0.0,1672.0,170.692307692308,2118.0,20200220
FX,Chicago Mercantile Exchange (STATS),3AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 3,O,1393.0,0.0,0.0,0.0,1393.0,464.076923076923,5593.0,20200220
FX,Chicago Mercantile Exchange (STATS),4CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 4,O,1309.0,0.0,0.0,0.0,1309.0,238.615384615385,3427.0,20200220
FX,Chicago Mercantile Exchange (STATS),4AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 4,O,1283.0,0.0,0.0,0.0,1283.0,333.846153846154,4689.0,20200220
FX,Chicago Mercantile Exchange (STATS),RF,EC/SF CROSS RT FUTURE,F,1278.0,0.0,0.0,0.0,1278.0,1234.0,16686.0,20200220
FX,Chicago Mercantile Exchange (STATS),CNH,USD/OFFSHORE RMB (CNH) FUTURE,F,1267.0,0.0,0.0,0.0,1267.0,943.0,1911.0,20200220
FX,Chicago Mercantile Exchange (STATS),WE1,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,1151.0,0.0,0.0,0.0,1151.0,508.307692307692,2906.0,20200220
FX,Chicago Mercantile Exchange (STATS),WE2,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,1143.0,0.0,0.0,0.0,1143.0,799.692307692308,1632.0,20200220
FX,Chicago Mercantile Exchange (STATS),2JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 2,O,1127.0,0.0,0.0,0.0,1127.0,1382.84615384615,4414.0,20200220
FX,Chicago Mercantile Exchange (STATS),MCD,MICRO CAD/USD FUTURE,F,1048.0,0.0,0.0,0.0,1048.0,894.076923076923,2659.0,20200220
FX,Chicago Mercantile Exchange (STATS),J7,E-MINI JAPANESE YEN FUTURE,F,923.0,0.0,0.0,0.0,923.0,678.461538461539,1024.0,20200220
FX,Chicago Mercantile Exchange (STATS),2EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 2,O,670.0,0.0,0.0,0.0,670.0,2676.76923076923,7320.0,20200220
FX,Chicago Mercantile Exchange (STATS),CA,EC/AD CROSS RT FUTURE,F,610.0,0.0,0.0,0.0,610.0,396.615384615385,1572.0,20200220
FX,Chicago Mercantile Exchange (STATS),2BP,GBP/USD WEEKLY FRIDAY OPTIONS - WK 2,O,540.0,0.0,0.0,0.0,540.0,639.076923076923,2464.0,20200220
FX,Chicago Mercantile Exchange (STATS),WD1,CAD/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,511.0,0.0,0.0,0.0,511.0,107.538461538462,1281.0,20200220
FX,Chicago Mercantile Exchange (STATS),NE,NZD/USD MONTHLY OPTIONS,O,500.0,0.0,0.0,0.0,500.0,125.615384615385,2010.0,20200220
FX,Chicago Mercantile Exchange (STATS),WD4,CAD/USD WEEKLY WEDNESDAY OPTIONS - WK 4,O,495.0,0.0,0.0,0.0,495.0,175.153846153846,2194.0,20200220
FX,Chicago Mercantile Exchange (STATS),WA1,AUD/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,436.0,0.0,0.0,0.0,436.0,91.6923076923077,1006.0,20200220
FX,Chicago Mercantile Exchange (STATS),WJ4,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 4,O,403.0,0.0,0.0,0.0,403.0,305.538461538462,3253.0,20200220
FX,Chicago Mercantile Exchange (STATS),WJ2,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,306.0,0.0,0.0,0.0,306.0,319.230769230769,685.0,20200220
FX,Chicago Mercantile Exchange (STATS),3CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 3,O,297.0,0.0,0.0,0.0,297.0,518.076923076923,6261.0,20200220
FX,Chicago Mercantile Exchange (STATS),BY,BP/JY CROSS RT FUTURE,F,170.0,0.0,0.0,92.0,262.0,112.846153846154,1165.0,20200220
FX,Chicago Mercantile Exchange (STATS),3BP,GBP/USD WEEKLY FRIDAY OPTIONS - WK 3,O,237.0,0.0,0.0,0.0,237.0,255.384615384615,3990.0,20200220
FX,Chicago Mercantile Exchange (STATS),WJ3,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 3,O,232.0,0.0,0.0,0.0,232.0,440.307692307692,232.0,20200220
FX,Chicago Mercantile Exchange (STATS),UN,NOK FUTURE,F,198.0,0.0,0.0,18.0,216.0,342.615384615385,2475.0,20200220
FX,Chicago Mercantile Exchange (STATS),2CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 2,O,202.0,0.0,0.0,0.0,202.0,683.307692307692,2088.0,20200220
FX,Chicago Mercantile Exchange (STATS),2AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 2,O,195.0,0.0,0.0,0.0,195.0,598.461538461539,4464.0,20200220
FX,Chicago Mercantile Exchange (STATS),CHU,CHF/USD MONTHLY OPTIONS ,O,186.0,0.0,0.0,0.0,186.0,277.076923076923,7119.0,20200220
FX,Chicago Mercantile Exchange (STATS),MSF,MICRO CHF/USD FUTURE,F,180.0,0.0,0.0,0.0,180.0,172.461538461538,562.0,20200220
FX,Chicago Mercantile Exchange (STATS),MIR,MICRO INR/USD FUTURE,F,160.0,0.0,0.0,0.0,160.0,165.769230769231,430.0,20200220
FX,Chicago Mercantile Exchange (STATS),AJ,AD/JY CROSS RT FUTURE,F,150.0,0.0,0.0,0.0,150.0,108.230769230769,142.0,20200220
